id,name,fsa_code,area,main_type,cuisine_group,price_level,rating,user_rating_count,menu_for_children,good_for_children,good_for_groups,accepts_non_cash,has_free_parking,has_paid_parking,open_24hrs,weekday_open_days,weekend_open_days,total_hrs,avg_daily_hrs,avg_weekday_hrs,avg_weekend_hrs
ChIJpxzIy8QeoFMRvUQXV4D2ttA,Boston Pizza,T6N,South Industrial,western cuisine,italian restaurant,moderate,3.8,1276.0,True,True,True,True,True,False,False,5,2,93.0,13.285714285714286,13.2,13.5
ChIJfbbN7q8YoFMRSmxvj3hnfmg,Kyoto Sushi,T6E,SouthBonnie Doon /  EastUniversity,asian cuisine,japanese restaurant,moderate,4.0,230.0,False,True,True,True,True,False,False,5,2,59.0,8.428571428571429,10.0,4.5
ChIJfz4nbCIhoFMRca_CdjbMM_8,Fatburger Westlink,T5P,NorthJasper Place,western cuisine,american restaurant,moderate,4.1,812.0,True,True,True,True,True,False,False,5,2,83.0,11.857142857142858,11.8,12.0
ChIJHWcidhMfoFMR4SWuNuhsGbk,Subway,T6J,Kaskitayo / Aspen Gardens,fast or casual dining,fast food restaurant,inexpensive,3.9,90.0,True,True,True,True,True,False,False,5,2,99.0,14.142857142857142,15.0,12.0
ChIJ_V75Ax4ioFMRR5FQZfjDkKY,Wendy's,T6G,WestUniversity / Strathcona Place,fast or casual dining,fast food restaurant,inexpensive,3.8,774.0,True,True,True,True,True,False,False,5,2,119.0,17.0,17.0,17.0
ChIJP7nS1q8YoFMR7Kd7jlq1Xeo,Dream Donair and Pizza,T6E,SouthBonnie Doon /  EastUniversity,other cuisine,middle eastern restaurant,inexpensive,4.6,548.0,False,True,True,True,True,False,False,5,2,72.0,10.285714285714286,10.8,9.0
ChIJoZz8i_4YoFMRZTOSybtPHOo,Tasty World Chinese Restaurant,T6L,EastMill Woods,asian cuisine,chinese restaurant,moderate,4.2,552.0,False,True,True,True,True,False,False,5,2,62.0,8.857142857142858,10.0,6.0
ChIJ0chq_0QgoFMRBgHZcsdJQHg,Tim Hortons,T5T,West Jasper Place / West Edmonton Mall,beverage and bar,beverage shop,inexpensive,3.7,701.0,True,False,True,True,True,False,False,5,2,112.0,16.0,16.0,16.0
ChIJBT0AnGojoFMRICzEbGZa-8w,McDonald's,T5C,CentralLondonderry,fast or casual dining,fast food restaurant,inexpensive,3.6,2024.0,True,True,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJ8f8clxwioFMR5C9orPx5H00,Friends & Neighbours Cafe,T6E,SouthBonnie Doon /  EastUniversity,fast or casual dining,breakfast restaurant,inexpensive,4.6,615.0,False,True,True,True,True,True,False,4,2,73.0,12.166666666666666,13.0,10.5
ChIJKyylexokoFMR4QCLSSeizWY,Beijing House Restaurant,T5L,NorthWestmount /  WestCalder /  EastMistatim,asian cuisine,chinese restaurant,moderate,3.9,1537.0,True,True,True,True,True,False,False,5,2,65.0,9.285714285714286,9.2,9.5
ChIJoV0-Epc9oFMRX9Z4bcPr3tg,Kingdom of Spices,T5W,CentralBeverly,asian cuisine,indian restaurant,inexpensive,4.7,429.0,False,False,True,True,True,False,False,5,2,76.5,10.928571428571429,10.7,11.5
ChIJ-fTUj9QZoFMRHYWddrhzuzo,Buster's Pizza & Donair,T6B,SECapilano /  WestSoutheast Industrial /  EastBonnie Doon,western cuisine,italian restaurant,moderate,3.7,258.0,False,True,False,True,True,False,False,5,2,75.0,10.714285714285714,10.8,10.5
ChIJ_XneCSYfoFMRs4jLdH23_OI,Fatburger Magrath,T6R,Riverbend,western cuisine,american restaurant,moderate,4.0,94.0,True,False,False,True,True,False,False,5,2,72.0,10.285714285714286,10.2,10.5
ChIJYRHw-LsioFMR6gXIpOzMToc,A&W Canada,T6A,NorthCapilano,western cuisine,american restaurant,inexpensive,4.0,666.0,True,True,True,True,True,False,False,5,2,112.0,16.0,16.0,16.0
ChIJnXZjJzwZoFMRADEX15XpDho,Tim Hortons,T6L,EastMill Woods,beverage and bar,beverage shop,inexpensive,3.4,776.0,True,True,True,True,True,False,False,5,2,161.0,23.0,23.0,23.0
ChIJ919naEYioFMRvM_GPQ-X4mk,Wok Box - Jasper Ave & 101 Street,T5J,NorthDowntown,asian cuisine,asian restaurant,moderate,3.8,337.0,True,True,False,True,True,False,False,5,2,94.0,13.428571428571429,13.4,13.5
ChIJ9c8yAzEfoFMRvEW97-H7Se0,Red Lobster,T6J,Kaskitayo / Aspen Gardens,other cuisine,seafood restaurant,moderate,4.4,5106.0,True,True,True,True,True,False,False,5,2,79.0,11.285714285714286,11.2,11.5
ChIJDYVkuLYfoFMRjD3iH7FsIak,Tim Hortons,T6R,Riverbend,beverage and bar,beverage shop,inexpensive,3.5,213.0,True,False,False,True,True,False,False,5,2,119.0,17.0,17.0,17.0
ChIJHUJDwDUfoFMReWEMrkvP6qA,Banzai Japanese Restaurant,T6H,Southgate /  NorthRiverbend,asian cuisine,japanese restaurant,inexpensive,4.2,535.0,True,True,True,True,True,False,False,5,2,62.0,8.857142857142858,9.0,8.5
ChIJg009Rbz1n1MRk9c3CYxVzs8,Freshii,T6W,Heritage Valley,generic restaurant,restaurant,moderate,3.7,84.0,True,True,False,True,False,False,False,5,2,67.0,9.571428571428571,10.0,8.5
ChIJOYhx914koFMRBZot_w9z68g,PitaBake Inc.,T6V,The Palisades /  WestCastle Downs,other cuisine,middle eastern restaurant,inexpensive,4.6,827.0,True,True,True,True,True,False,False,5,2,84.0,12.0,12.0,12.0
ChIJKaoNs4P1n1MRM1vpXSZg6BQ,McDonald's,T6W,Heritage Valley,fast or casual dining,fast food restaurant,inexpensive,3.1,1655.0,True,True,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJMfF-3UEjoFMRqA1glautwEo,Tim Hortons,T5E,WestLondonderry /  EastCalder,beverage and bar,beverage shop,inexpensive,3.9,1763.0,True,True,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJjTqASL8koFMRvUbp8iGBJXY,Wild Wing,T5X,EastCastle Downs,beverage and bar,bar,moderate,3.9,491.0,True,False,True,True,True,False,False,5,2,80.5,11.5,11.5,11.5
ChIJz3NVyEsfoFMRgQersVnfqHA,Dairy Queen Grill & Chill,T6H,Southgate /  NorthRiverbend,fast or casual dining,fast food restaurant,inexpensive,4.0,887.0,True,True,True,True,True,False,False,5,2,91.0,13.0,13.0,13.0
ChIJzQjqtVAgoFMRMt-plhtK42o,Boston Pizza,T5T,West Jasper Place / West Edmonton Mall,western cuisine,italian restaurant,moderate,3.8,1082.0,True,True,True,True,True,False,False,5,2,85.0,12.142857142857142,12.2,12.0
ChIJv1UF4BskoFMR_OCsGXrME8Q,Tim Hortons,T5L,NorthWestmount /  WestCalder /  EastMistatim,beverage and bar,beverage shop,inexpensive,3.5,450.0,True,False,False,True,True,False,False,5,2,126.0,18.0,18.0,18.0
ChIJ504bMrYZoFMR3gBsrWNlVQE,Edo Japan,T6T,The Meadows,fast or casual dining,fast food restaurant,inexpensive,4.1,278.0,True,True,True,True,True,False,False,5,2,83.0,11.857142857142858,12.0,11.5
ChIJdTkoKMYZoFMRWuwxAr_ZT9M,A&W Canada,T6T,The Meadows,western cuisine,american restaurant,inexpensive,3.9,780.0,True,True,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJUYIsdIH1n1MR6ez-j3H2Mio,Boston Pizza,T6W,Heritage Valley,western cuisine,italian restaurant,moderate,3.7,1163.0,True,True,True,True,True,False,False,5,2,93.0,13.285714285714286,13.2,13.5
ChIJ9WQAqPwgoFMRICmxN_aqcNU,New Asian Village,T5S,WestNorthwest Industrial / Winterburn,asian cuisine,indian restaurant,moderate,4.2,1466.0,False,True,True,True,True,False,False,5,2,73.5,10.5,10.5,10.5
ChIJVatkNa08oFMRrAHVmkFLeT0,Subway,T5C,CentralLondonderry,fast or casual dining,fast food restaurant,inexpensive,3.9,254.0,True,True,False,True,True,False,False,5,2,99.0,14.142857142857142,14.2,14.0
ChIJYR1sYXf1n1MRJnuLrToodLE,kb&co Windermere,T6W,Heritage Valley,generic restaurant,restaurant,inexpensive,4.5,240.0,False,False,True,True,True,False,False,5,2,57.0,8.142857142857142,9.0,6.0
ChIJccpbYaM9oFMRnYHcJE6Y5Us,Grill & Wrap,T5W,CentralBeverly,fast or casual dining,fast food restaurant,inexpensive,4.9,63.0,False,False,False,True,True,False,False,5,1,60.0,10.0,10.0,10.0
ChIJBbugF6cjoFMR9axCcKhY8kM,Shish Shawarma (LaShish),T5K,SouthDowntown /  SouthDowntown Fringe)Alberta Provincial Government,western cuisine,mediterranean restaurant,moderate,4.2,1307.0,True,True,True,True,True,False,False,5,2,96.0,13.714285714285714,13.6,14.0
ChIJBbyIml4hoFMRPmFmnssg-AE,Lunchbox Diner,T5M,SouthWestmount / Groat Estate /  EastNorthwest Industrial,generic restaurant,restaurant,inexpensive,4.7,208.0,False,False,True,True,True,False,False,5,0,25.0,5.0,5.0,0.0
ChIJowp9e7MYoFMRhJjW8SxdAtE,Kabuki Sushi & Grill South,T6H,Southgate /  NorthRiverbend,asian cuisine,japanese restaurant,moderate,4.5,481.0,False,True,True,True,True,False,False,5,2,42.0,6.0,5.0,8.5
ChIJOdH1GIQhoFMRJ3dAh47o9hs,Villa Madina,T5T,West Jasper Place / West Edmonton Mall,western cuisine,mediterranean restaurant,moderate,4.3,345.0,False,False,True,True,True,False,False,5,2,61.0,8.714285714285714,8.6,9.0
ChIJ1-f7i_4YoFMRvJV6kLF3Hd8,Pizza 73,T6L,EastMill Woods,western cuisine,italian restaurant,inexpensive,4.3,691.0,True,True,False,True,True,False,False,5,2,99.0,14.142857142857142,14.2,14.0
ChIJYcrtkEgioFMR3uLUQ8VnQss,Sabor Restaurant,T5J,NorthDowntown,other cuisine,seafood restaurant,expensive,4.6,2728.0,False,False,True,True,False,True,False,5,1,38.0,6.333333333333333,6.2,7.0
ChIJW2VET_8boFMRy4c0D60WaLA,Dairy Queen Grill & Chill,T6X,Ellerslie,fast or casual dining,fast food restaurant,inexpensive,3.7,506.0,True,True,True,True,True,False,False,5,2,98.0,14.0,14.0,14.0
ChIJfZtzwt4joFMRNc7mJ731hRQ,Tim Hortons,T5M,SouthWestmount / Groat Estate /  EastNorthwest Industrial,beverage and bar,beverage shop,inexpensive,3.7,983.0,True,False,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJCxLxAD4ZoFMRqWtzRKhh1PI,Booster Juice,T6L,EastMill Woods,beverage and bar,beverage shop,moderate,4.1,216.0,False,False,True,True,True,False,False,5,2,91.0,13.0,14.0,10.5
ChIJl-Ke7wQhoFMR2Jp0BEnsF0g,Tim Hortons,T5P,NorthJasper Place,beverage and bar,beverage shop,inexpensive,3.5,1179.0,True,True,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJGXbi-8EeoFMRPx2JgIUGvX8,Fatburger South Edmonton Common,T6N,South Industrial,western cuisine,american restaurant,moderate,4.3,761.0,True,True,True,True,True,False,False,5,2,79.0,11.285714285714286,11.2,11.5
ChIJjwljLb8joFMRU-DF5w4eHl4,Quiznos,T5N,Glenora /  SWDowntown Fringe,fast or casual dining,fast food restaurant,inexpensive,3.3,196.0,True,False,False,True,False,False,False,5,2,82.5,11.785714285714286,12.5,10.0
ChIJG8kK38MeoFMRkHqMqrSgo2g,JOEY South Common,T6M,Southwest,generic restaurant,restaurant,moderate,4.8,8947.0,False,False,True,True,True,False,False,5,2,93.0,13.285714285714286,13.2,13.5
ChIJE_58iKgmoFMRZSaLsa57lVM,Prethy's Restaurant + Bar,T5V,CentralMistatim,fast or casual dining,fast food restaurant,inexpensive,4.5,322.0,False,True,True,True,True,False,False,5,2,49.5,7.071428571428571,8.0,4.75
ChIJbXl7AbQfoFMRCMrPZHqatFc,Little Caesars Pizza,T6R,Riverbend,western cuisine,italian restaurant,inexpensive,4.3,282.0,False,True,False,True,True,False,False,5,2,81.0,11.571428571428571,11.4,12.0
ChIJ_-QfWiAfoFMRz_KM5kXsvp8,Domino's Pizza,T6J,Kaskitayo / Aspen Gardens,delivery or takeaway,meal delivery,inexpensive,4.0,513.0,False,False,False,True,True,False,False,5,2,103.5,14.785714285714286,14.7,15.0
ChIJhexfILkjoFMR3uH-8nKhyas,Pho Hoan Pasteur,T5G,North Central  / Queen Mary Park / Blatchford,asian cuisine,vietnamese restaurant,inexpensive,4.5,1618.0,False,True,True,True,True,False,False,4,2,54.0,9.0,9.0,9.0
ChIJmVHlvOaYiFMRcX311UA6AGw,The Keg Steakhouse + Bar - Skyview,T6V,The Palisades /  WestCastle Downs,western cuisine,american restaurant,expensive,4.5,2686.0,False,False,True,True,True,False,False,5,2,47.0,6.714285714285714,6.4,7.5
ChIJY0B09W8YoFMRnpIEAOlmHOM,Mike’s Sub & Donair,T6B,SECapilano /  WestSoutheast Industrial /  EastBonnie Doon,fast or casual dining,fast food restaurant,inexpensive,4.5,585.0,False,False,True,True,True,False,False,5,1,57.0,9.5,10.0,7.0
ChIJAfnBFikfoFMRzaXmd7QO68Q,Fifendekel,T6E,SouthBonnie Doon /  EastUniversity,generic restaurant,restaurant,moderate,4.4,839.0,False,True,True,True,True,False,False,5,1,38.5,6.416666666666667,6.5,6.0
ChIJdWAYbPoboFMReGo-kEejr6A,Tim Hortons,T6X,Ellerslie,beverage and bar,beverage shop,inexpensive,4.0,625.0,True,True,True,True,True,False,False,5,2,84.0,12.0,12.0,12.0
ChIJ5doYuFQioFMRbT80tiT6e2c,Sorrentino's Little Italy,T5H,North and EastDowntown Fringe,western cuisine,italian restaurant,moderate,4.5,228.0,False,True,True,True,True,False,False,5,1,50.5,8.416666666666666,9.2,4.5
ChIJL03GnFAgoFMRpQ8-LAUumPk,Baskin Robbins,T5T,West Jasper Place / West Edmonton Mall,beverage and bar,bakery and dessert,moderate,3.1,34.0,False,True,False,True,True,False,False,5,2,73.0,10.428571428571429,11.0,9.0
ChIJAV4UPFIioFMRAvmOlyJTyiU,Nhon Hoa 2,T5H,North and EastDowntown Fringe,asian cuisine,vietnamese restaurant,inexpensive,4.7,181.0,False,False,False,False,True,True,False,4,2,42.0,7.0,7.0,7.0
ChIJf7bVBz0hoFMRr4ur21ZiDXA,Rockin' Robyn's,T5P,NorthJasper Place,fast or casual dining,breakfast restaurant,inexpensive,4.7,3085.0,True,True,True,True,True,False,False,4,2,62.0,10.333333333333334,10.0,11.0
ChIJW45VfycfoFMR6ajVRjeXr6w,Tim Hortons,T6J,Kaskitayo / Aspen Gardens,beverage and bar,beverage shop,inexpensive,3.6,1307.0,True,False,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJ8zmbyogjoFMRlnr5ty4vvnk,All Hours Pizza & Donair,T5E,WestLondonderry /  EastCalder,western cuisine,italian restaurant,moderate,3.6,1063.0,True,True,True,True,True,False,False,5,2,91.0,13.0,13.0,13.0
ChIJbSCGOS4ioFMRKw7fiscLJAs,Normand's Restaurant,T5K,SouthDowntown /  SouthDowntown Fringe)Alberta Provincial Government,western cuisine,french restaurant,moderate,4.8,772.0,False,False,True,True,True,False,False,4,2,26.0,4.333333333333333,4.25,4.5
ChIJZ1k7qE8ioFMR_Wk7lxkKItY,Pazzo Pazzo Trattoria,T5K,SouthDowntown /  SouthDowntown Fringe)Alberta Provincial Government,western cuisine,italian restaurant,moderate,4.5,715.0,False,True,True,True,True,False,False,5,1,32.0,5.333333333333333,5.2,6.0
ChIJI7LFkv4YoFMRMGKAMLBHsqc,Tim Hortons,T6L,EastMill Woods,beverage and bar,beverage shop,inexpensive,3.6,1254.0,True,True,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJMUoOKfkgoFMRRExy19xHGm4,Pizza 73,T5T,West Jasper Place / West Edmonton Mall,western cuisine,italian restaurant,inexpensive,4.1,392.0,True,True,False,True,True,False,False,5,2,99.0,14.142857142857142,14.2,14.0
ChIJvQireuMeoFMRryNAhEVlRFs,McDonald's,T6J,Kaskitayo / Aspen Gardens,fast or casual dining,fast food restaurant,inexpensive,3.5,2198.0,True,True,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJAc3583gioFMRMh1dmofWPYc,Subway,T6C,CentralBonnie Doon,fast or casual dining,fast food restaurant,inexpensive,2.5,63.0,True,True,True,True,True,False,False,5,2,64.0,9.142857142857142,9.8,7.5
ChIJdY2lpIAkoFMR4wkG0rfBnoI,Domino's Pizza,T5X,EastCastle Downs,delivery or takeaway,meal delivery,inexpensive,4.2,546.0,False,False,False,True,True,False,False,5,2,103.5,14.785714285714286,14.7,15.0
ChIJabbzqq0ZoFMR_3X-fVCdLUY,Home Style Donair & Subs,T6L,EastMill Woods,fast or casual dining,fast food restaurant,inexpensive,4.3,393.0,False,False,True,True,True,False,False,5,2,78.0,11.142857142857142,11.2,11.0
ChIJKxY64OIeoFMRikWREZSNMAU,Sorrentino’s Century Park,T6J,Kaskitayo / Aspen Gardens,western cuisine,italian restaurant,expensive,4.4,696.0,True,True,True,True,True,False,False,5,2,51.5,7.357142857142857,7.7,6.5
ChIJ2xSGOlcgoFMRmi-qVJUKEHY,Koryo Korean Barbeque,T5T,West Jasper Place / West Edmonton Mall,asian cuisine,korean restaurant,moderate,3.8,182.0,False,False,True,True,False,False,False,5,2,73.0,10.428571428571429,11.0,9.0
ChIJ31KTNiIhoFMRKWsVQ68mWKI,Manila Grill Restaurant,T5S,WestNorthwest Industrial / Winterburn,generic restaurant,restaurant,moderate,3.5,376.0,False,True,True,True,True,False,False,5,2,58.0,8.285714285714286,8.2,8.5
ChIJjzOtpPgkoFMREeCoBJrsdyM,TacoTime,T6V,The Palisades /  WestCastle Downs,other cuisine,mexican restaurant,inexpensive,3.6,310.0,True,True,True,True,True,False,False,5,2,77.0,11.0,11.5,9.75
ChIJn52rLXocoFMR4DeWlrxWyt0,Subway,T6B,SECapilano /  WestSoutheast Industrial /  EastBonnie Doon,fast or casual dining,fast food restaurant,inexpensive,4.2,196.0,True,True,True,True,True,False,False,5,2,100.0,14.285714285714286,15.5,11.25
ChIJyZd3LlMjoFMR1bWVbjIl4ww,Tim Hortons,T5C,CentralLondonderry,beverage and bar,beverage shop,inexpensive,3.8,261.0,True,True,False,True,True,False,False,5,2,84.0,12.0,13.0,9.5
ChIJDxYODOoeoFMRJ4B-cQYIhb8,The Keg Steakhouse + Bar - South Edmonton Common,T6J,Kaskitayo / Aspen Gardens,beverage and bar,bar,expensive,4.5,2113.0,True,True,True,True,True,False,False,5,2,48.0,6.857142857142857,6.2,8.5
ChIJz0ggxCIhoFMRPGin37B0RNE,Chopped Leaf,T5P,NorthJasper Place,other cuisine,vegan restaurant,moderate,4.3,358.0,True,False,True,True,True,False,False,5,2,78.0,11.142857142857142,12.0,9.0
ChIJkZECw5IioFMRnialGh0NExE,A&W Canada,T6A,NorthCapilano,western cuisine,american restaurant,inexpensive,3.9,1126.0,True,True,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJ-RKiZBMgoFMRUNW5rr_zZNM,Franco's,T5T,West Jasper Place / West Edmonton Mall,western cuisine,italian restaurant,moderate,4.2,756.0,True,False,True,True,True,False,False,5,2,105.0,15.0,15.0,15.0
ChIJ_1YmBfsboFMRc9jPsPQqR4o,Edo Japan,T6X,Ellerslie,fast or casual dining,fast food restaurant,inexpensive,4.0,524.0,True,True,True,True,True,False,False,5,2,80.0,11.428571428571429,11.5,11.25
ChIJTSOGPVcgoFMRqJUq_wvJPC4,Wetzel's Pretzels,T5T,West Jasper Place / West Edmonton Mall,fast or casual dining,fast food restaurant,inexpensive,3.3,124.0,False,True,False,True,True,False,False,5,2,66.0,9.428571428571429,9.6,9.0
ChIJsybCh287oFMRLRaZnNaCv6U,A&W Canada,T5Y,Horse Hill /  EastLake District,western cuisine,american restaurant,inexpensive,3.4,423.0,True,True,False,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJzdtVmJQ8oFMRaLPXMDsyEpw,Pizza 73,T5Y,Horse Hill /  EastLake District,western cuisine,italian restaurant,inexpensive,4.6,1306.0,True,True,False,True,True,False,False,5,2,99.0,14.142857142857142,14.2,14.0
ChIJw6PNSq08oFMRbOWfx-Sd-U0,Panago Pizza,T5Y,Horse Hill /  EastLake District,delivery or takeaway,meal delivery,moderate,4.2,112.0,False,False,False,True,True,False,False,5,2,93.0,13.285714285714286,13.2,13.5
ChIJobCZPxojoFMRLfruiHswqFA,Subway,T5B,East North Central  /  WestBeverly,fast or casual dining,fast food restaurant,inexpensive,3.7,395.0,True,True,True,True,True,False,False,5,2,102.0,14.571428571428571,15.0,13.5
ChIJ__B8HwoZoFMRVgpXtzBYJq8,Que Pho Vietnamese Kitchen,T6B,SECapilano /  WestSoutheast Industrial /  EastBonnie Doon,asian cuisine,vietnamese restaurant,inexpensive,4.7,156.0,False,True,True,True,True,False,False,5,1,55.5,9.25,9.2,9.5
ChIJQ4Z5DEAZoFMRESAUU9ofcsI,Dairy Queen Grill & Chill,T6L,EastMill Woods,fast or casual dining,fast food restaurant,inexpensive,4.2,1654.0,True,True,True,True,True,False,False,5,2,102.0,14.571428571428571,14.4,15.0
ChIJcx70rMckoFMRf04CE8YC4xU,Hot Philly,T5Z,WestLake District,fast or casual dining,fast food restaurant,moderate,4.4,778.0,False,True,True,True,True,False,False,5,2,73.0,10.428571428571429,10.4,10.5
ChIJFyj-Mz0hoFMR3is0QTbpQe8,Stages Kitchen & Bar,T5P,NorthJasper Place,beverage and bar,bar,moderate,3.9,92.0,False,True,True,True,False,False,False,5,2,81.0,11.571428571428571,12.0,10.5
ChIJFZ9ZIlIioFMRj4wHiqivVF4,97 Hotpot 涮涮鍋,T5H,North and EastDowntown Fringe,asian cuisine,chinese restaurant,moderate,4.4,1101.0,False,True,True,True,True,True,False,5,2,84.0,12.0,12.0,12.0
ChIJD_e_TO0hoFMR5TWzhIYgTPE,Delicious Pho near T&T West Edmonton Mall,T5T,West Jasper Place / West Edmonton Mall,asian cuisine,vietnamese restaurant,inexpensive,2.9,292.0,False,True,True,True,True,False,False,5,2,77.0,11.0,11.0,11.0
ChIJJbwv7GYgoFMRBh26n78_koM,Lee Garden Restaurant,T5T,West Jasper Place / West Edmonton Mall,asian cuisine,chinese restaurant,inexpensive,3.7,432.0,False,False,True,True,True,False,False,5,2,47.0,6.714285714285714,5.4,10.0
ChIJH5ldzEUfoFMR29PXsNDtW5M,New York Fries Southgate Shopping Centre,T6H,Southgate /  NorthRiverbend,generic restaurant,restaurant,inexpensive,4.7,278.0,False,True,True,True,False,False,False,5,2,71.0,10.142857142857142,11.0,8.0
ChIJ7cJU_RwhoFMRMqI5vxk00j0,JOEY Mayfield,T5P,NorthJasper Place,generic restaurant,restaurant,moderate,4.7,5909.0,False,False,True,True,True,False,False,5,2,93.0,13.285714285714286,13.2,13.5
ChIJFXmQNx4ioFMRKq0PNgTrFEc,Booster Juice,T6G,WestUniversity / Strathcona Place,beverage and bar,beverage shop,moderate,3.6,54.0,False,False,False,True,False,False,False,5,2,80.0,11.428571428571429,12.0,10.0
ChIJC7Ko-LcZoFMR16uwvr6MP6s,Montana’s BBQ & Bar,T6T,The Meadows,generic restaurant,restaurant,moderate,4.4,2404.0,True,True,True,True,True,False,False,5,2,79.0,11.285714285714286,11.2,11.5
ChIJ1WCsv_oloFMROwV0YOefoYk,Kesri - Indian Cuisine,T6V,The Palisades /  WestCastle Downs,generic restaurant,restaurant,moderate,4.8,495.0,False,True,False,True,True,False,False,5,1,60.0,10.0,10.0,10.0
ChIJX9Nawf4goFMRt5kfJzaQiHk,Wendy's,T5T,West Jasper Place / West Edmonton Mall,fast or casual dining,fast food restaurant,inexpensive,3.7,781.0,True,True,True,True,True,False,False,5,2,129.5,18.5,18.5,18.5
ChIJQ-CzhWojoFMRCPFBvIw0t8g,Wok N Roll,T5E,WestLondonderry /  EastCalder,asian cuisine,chinese restaurant,moderate,4.0,627.0,False,True,True,True,True,False,False,4,2,68.0,11.333333333333334,11.25,11.5
ChIJa9glATYioFMRCng13RNfWns,The Parlour Italian Kitchen & Bar,T5J,NorthDowntown,western cuisine,italian restaurant,expensive,4.3,1704.0,False,False,True,True,True,False,False,5,2,48.0,6.857142857142857,6.8,7.0
ChIJ49ehpSo9oFMRF5UDecRbc08,Pappa's Family Restaurant,T5W,CentralBeverly,generic restaurant,restaurant,moderate,4.4,591.0,True,True,True,True,True,False,False,5,2,63.0,9.0,9.0,9.0
ChIJSR5MplIjoFMRbHezIfM0KT8,New York Fries Londonderry Mall,T5C,CentralLondonderry,generic restaurant,restaurant,inexpensive,4.5,294.0,False,True,False,True,True,False,False,5,2,63.5,9.071428571428571,10.0,6.75
ChIJY7C7pB8ioFMRmSmltiYhJQY,Subway,T5H,North and EastDowntown Fringe,fast or casual dining,fast food restaurant,inexpensive,3.0,88.0,False,True,False,True,True,False,False,5,2,91.0,13.0,14.0,10.5
ChIJCYYD2UwfoFMRp_e-553FKWg,South Silk Road Chinese restaurant 云之南中餐馆爱城店,T6H,Southgate /  NorthRiverbend,asian cuisine,chinese restaurant,moderate,4.3,540.0,False,True,True,True,True,False,False,5,2,70.0,10.0,10.0,10.0
ChIJtYbXGx4ioFMRdyOYro4D3Rk,Subway,T6G,WestUniversity / Strathcona Place,fast or casual dining,fast food restaurant,inexpensive,3.4,255.0,True,True,False,True,True,True,True,5,2,168.0,24.0,24.0,24.0
ChIJ5cZQlygfoFMRs3zCytfAajc,Wendy's,T6E,SouthBonnie Doon /  EastUniversity,fast or casual dining,fast food restaurant,inexpensive,3.9,1250.0,True,True,True,True,True,False,False,5,2,122.5,17.5,17.5,17.5
ChIJ6ZM3OLYYoFMRo3xdrK4JURc,Cafe On 54th,T6E,SouthBonnie Doon /  EastUniversity,fast or casual dining,fast food restaurant,inexpensive,4.8,135.0,False,False,False,True,True,False,False,5,0,35.0,7.0,7.0,0.0
ChIJDXjIQVMjoFMRVaNxbs-a2cY,A&W Canada,T5C,CentralLondonderry,western cuisine,american restaurant,inexpensive,3.5,164.0,True,True,True,True,True,False,False,5,2,71.0,10.142857142857142,11.0,8.0
ChIJ-QVFWNUioFMRh9uqHWOPCkk,Uncle Ed's Restaurant,T5W,CentralBeverly,generic restaurant,restaurant,inexpensive,4.6,1528.0,True,True,True,True,True,False,False,5,1,45.0,7.5,7.5,7.5
ChIJJWCx8A8ioFMRa6yR141KnSo,Yiannis Taverna Greek Restaurant,T6E,SouthBonnie Doon /  EastUniversity,western cuisine,greek restaurant,moderate,4.4,905.0,False,False,True,True,False,True,False,5,2,61.5,8.785714285714286,9.4,7.25
ChIJ9QdlbZUfoFMRlfJYMqXtu9U,PhoXpress Riverbend,T6R,Riverbend,asian cuisine,vietnamese restaurant,moderate,3.7,212.0,True,True,True,True,True,False,False,5,2,68.0,9.714285714285714,10.0,9.0
ChIJbZULHw8hoFMR9wO4kO9lYbo,Tim Hortons,T5P,NorthJasper Place,beverage and bar,beverage shop,inexpensive,3.5,399.0,True,False,False,True,True,False,False,5,2,124.0,17.714285714285715,18.0,17.0
ChIJ54_iJ1QgoFMRTuhqB8GEy2M,Chimmy's Neighbourhood Pub & Grill,T5E,WestLondonderry /  EastCalder,beverage and bar,bar,moderate,4.2,292.0,False,False,True,True,True,False,False,5,2,99.0,14.142857142857142,14.2,14.0
ChIJMwLGA_WYY0ERCp3NJSgLLJM,Subway,T6T,The Meadows,fast or casual dining,fast food restaurant,inexpensive,4.0,229.0,True,True,True,True,True,False,False,5,2,100.0,14.285714285714286,14.0,15.0
ChIJYeIDg1AfoFMRnlzI2eXTewc,The Glass Monkey,T6H,Southgate /  NorthRiverbend,beverage and bar,bar,expensive,4.2,529.0,True,True,True,True,True,False,False,5,2,70.0,10.0,9.0,12.5
